ID,Target
ID_GB9XGLJ6,0.319328467358169
ID_GD5HCFLY,0.2682215408231864
ID_GFJAUAGY,0.2589040790067945
ID_GIDFRYJQ,0.43616433378106995
ID_GPGMH7XZ,0.2210694513671294
ID_GYSHJE40,0.24551156841011318
ID_H48V0X7O,0.2645743813091908
ID_H7TV2YEN,0.2201230631241417
ID_H9X5CWAT,0.2386173122105356
ID_HABJBVRP,0.31632532120351076
ID_HIXHW1SI,0.32846302391441656
ID_HVA9IHX6,0.37617426617005134
ID_I2ZCSFGQ,0.30960871623857456
ID_I43N11KH,0.18458202930087544
ID_I7G8D08H,0.4874473970431817
ID_IAV5QBSS,0.25355991099061775
ID_IAYW4SVZ,0.3345340284198673
ID_ID1PV949,0.237519429379984
ID_IEAMT4Q3,0.2797724582928323
ID_IEJE9VVR,0.268983388474743
ID_IH6VQRN9,0.31515559942653626
ID_IISPCBII,0.2684080250559855
ID_ILA9ZYEW,0.19285293117334348
ID_IQLWBM3J,0.19711208836528787
ID_IRZVN8YU,0.2550241175972482
ID_IVREX2C8,0.23300554625898565
ID_IVZJALGK,0.2572575343618048
ID_IX8PUHXL,0.18645158547570023
ID_IZCIOEMP,0.2558142396109417
ID_J8KGFRYD,0.20206396017818457
ID_JC48VOCK,0.3765370118003815
ID_JJLQT9J9,0.2536445013179706
ID_JLB1Y84X,0.21051071518100586
ID_JO6F1SZ2,0.22981303793985405
ID_JQX6TINF,0.21104172444980707
ID_K1E7T4I6,0.28238893560843686
ID_K3FO6VTW,0.4016571695631873
ID_K5EL3JKU,0.25296979046452517
ID_K7G7D4UA,0.3116334936145717
ID_KFHZQH6K,0.25579520019956736
ID_KQFM3MPQ,0.2689473667748617
ID_L4F1POXI,0.23485747281973296
ID_LAQK191L,0.17899605952790373
ID_LF2OYNHK,0.3019658214937223
ID_LJ628Q6N,0.22653695359805298
ID_LR5QJHGB,0.19974860196279004
ID_LSTN62IK,0.18285031141458707
ID_LWY1IRZ2,0.3239954165609406
ID_LXNRE5VF,0.26825776280858904
ID_LZ5XUEDW,0.3305319942250243
ID_M38YIZNR,0.34217075053249024
ID_M3A8H8F4,0.19248787795471456
ID_MB6CJFYJ,0.18059413628945795
ID_MMFIPD9K,0.18064361125375455
ID_MQ5JOEVT,0.4086411066675237
ID_MRUGJVNV,0.2860987718298543
ID_MSN7584B,0.31009346343559446
ID_MTIEUJLX,0.20063176401269206
ID_MTUM0F3W,0.4197740087427926
ID_MUQX4R9W,0.32244548797341155
ID_MV5ZENZY,0.23184935486019645
ID_MYS7K7GA,0.3538453188724754
ID_N5I0CGTU,0.32639662450237517
ID_N8L56I6G,0.2091031365788783
ID_NFM72SP3,0.2801917354020637
ID_NLCD6FLA,0.21275584436029443
ID_NNVY9VGJ,0.3739000817338956
ID_NQE1WL1X,0.3223074631794035
ID_OL6HUO5C,0.22013433726091738
ID_OL9IN62V,0.27061584742015554
ID_OMH240Y5,0.42358201054784067
ID_ONHCIR6P,0.183664126706419
ID_OVGUW5IQ,0.2854461533483403
ID_OVZAQHZ5,0.2541198795841023
ID_OY6MCZC4,0.30843574742859003
ID_OYRMCPZ1,0.19538730032379883
ID_OZE618N8,0.18751597213711496
ID_P2XCN99I,0.21241804127785602
ID_P8BL49TG,0.25403274668941866
ID_POBKLKJV,0.25200887948472184
ID_POGUWTFE,0.1998998818675363
ID_PYS8QXS0,0.42195196890387987
ID_Q0GF78HP,0.2516880781460822
ID_Q27SHRQG,0.2360373366965555
ID_QFYC2D5O,0.2817837985546997
ID_QJHNI5AB,0.4666613116625246
ID_QLAUJV61,0.2716857863767759
ID_QOHIQI4K,0.2230433050776331
ID_QP4TZJW4,0.3345594873973397
ID_QR051XGF,0.23410048399261826
ID_QU7B2IKM,0.24081333472379116
ID_R1E4XZ4Z,0.33327697430634107
ID_RCX9IQU9,0.24853897189576238
ID_REXBJJDU,0.26873324355027506
ID_RQO06VVX,0.18095627942609982
ID_S5IQLLN1,0.1898170611504705
ID_S9NC3FEL,0.1938998992565347
ID_SIDCN12H,0.1959419208261235
ID_SL5CCPJ7,0.2506154574858558
ID_SLHDRW9N,0.2956597899023692
ID_SY95O67S,0.3295841619804799
ID_T331AZNW,0.27656920015376424
ID_T9962WVW,0.3279093340349541
ID_TP25KF17,0.28637109525386906
ID_TT79R080,0.3958374711652179
ID_U26O3W3P,0.21787569766919024
ID_U6FQXPW2,0.31583732366801176
ID_UKZL6KZN,0.2071010183102146
ID_UMBOKETQ,0.2699109206952919
ID_UN15QVRK,0.24256855250586445
ID_UPSQLAPE,0.2197206663780634
ID_UUD4CPKA,0.18129193322130305
ID_UV9Y3SBI,0.22618354897260878
ID_UVJEZQUV,0.25696641676914445
ID_V04V0GBL,0.3932026235616112
ID_V1X6Q6TQ,0.212498611335592
ID_V2W3Q0H4,0.22092221039621732
ID_V45CRT4R,0.17767610719190743
ID_VBG7JG16,0.38574387423380563
ID_VBGIH0F3,0.1733627143419356
ID_VC4UDNJZ,0.30069430813459563
ID_VFXEX7ZW,0.3708304467928188
ID_VGFXJT04,0.2074987282723531
ID_VHEWSACW,0.18783454655937393
ID_VIK6UQV0,0.20632981336989395
ID_VJYCR3VX,0.2193989368344918
ID_VRWAYO0N,0.24420603498149746
ID_VY65HDV0,0.2508842024696606
ID_WFBPT0XB,0.23194494435388435
ID_WG9O80E3,0.22264151668441437
ID_WJCQM5KQ,0.21057677069076863
ID_WNVLYY99,0.24652755043303648
ID_WV1Y3A19,0.22166189662235253
ID_X3UPYDPH,0.21663820892187097
ID_X6XWS9HF,0.3164916345282236
ID_X9Z7ZRPT,0.2164146389097677
ID_XCWG0CQG,0.17089649965766532
ID_XHUVJ969,0.24849031580693987
ID_XODVASVO,0.3293013363909757
ID_Y0Y0GMP6,0.44443694678057255
ID_Y4RHWIEL,0.2160596211526523
ID_Y77LDQTX,0.2967000370269751
ID_Y794O448,0.1921493292030644
ID_Y7GJGNND,0.19439495609620372
ID_YBQBK2XS,0.20724476373857
ID_YOWROMTD,0.28418827382265344
ID_YQC0GA9H,0.34370305253670647
ID_YUFDFBY5,0.31512600775034355
ID_YZUPS519,0.16565269044074812
ID_Z71LFY81,0.20257888289322631
ID_ZBTA1656,0.28049176654493946
ID_ZD9LSTL6,0.35635499556609707
ID_ZHO2CTQW,0.2633748271518005
ID_ZJZSLM03,0.19650458900042372
ID_ZK48GA84,0.25091981882237174
ID_ZNCITMIZ,0.33447747824211327
ID_ZQP955DI,0.33904736828481385
ID_ZX3LNA62,0.2183964311839915
ID_ZY0GA69A,0.36652710330561594
ID_0030LULG,0.25104122790845257
ID_005ORFIP,0.2485039951288619
ID_006VKBLB,0.22931116515019623
ID_0098I9HQ,0.29449433827320987
ID_00LDTKI6,0.24965031605726956
ID_00UUBDJM,0.3384620673212935
ID_010F6GQR,0.2827398548483714
ID_011SIF3V,0.23561062935777005
ID_012WDTV0,0.2965050370568171
ID_0199VMKN,0.2839819655594227
ID_01BLUSE8,0.23827051466663657
ID_01D53AGW,0.24830350221917613
ID_01VM2MWV,0.2438061656693767
ID_01XL6PED,0.24866426703030817
ID_01YOL7EU,0.29147325031243804
ID_0229M8XZ,0.27053663431610125
ID_025L3QGC,0.23306551588878102
ID_0283101I,0.22640161951849885
ID_028U0BX7,0.28076187545783143
ID_02AEZHUQ,0.2398326856593548
ID_02BHSC47,0.2953229048468039
ID_02DVT7O1,0.24410143641311438
ID_02DZIES4,0.2313041940644099
ID_02GT1I36,0.3387252695083515
ID_02LAC6SI,0.2668370326841374
ID_02TAKFAL,0.27505629529274
ID_02UII3JG,0.2492939665097591
ID_02W8BQ0P,0.24712303781870587
ID_030RIKRD,0.2767130784842481
ID_032128IH,0.29426233123578177
ID_033X01F2,0.25703137664094405
ID_03AO3J13,0.3097212835326064
ID_03DGIP52,0.24671885084596248
ID_03W16BZQ,0.24135024476909855
ID_03YXS0ZJ,0.2869086710292317
ID_047RDEM2,0.2739048210821672
ID_048DR6GF,0.24856166702417587
ID_04TDSJIX,0.284543508654565
ID_04VED0UJ,0.29186773403032895
ID_04XZX6GT,0.30130255206460355
ID_0503AHDM,0.2546974473884279
ID_051PLCCI,0.2878534712686459
ID_055P1W08,0.2760514800164792
ID_05BFGAX2,0.3529219984594084
ID_05F3A91X,0.2729073788318289
ID_05F8SRW5,0.24124996289638564
ID_05FU5CQV,0.26008139013600695
ID_05O78F92,0.26647251112435183
ID_05W4EHID,0.31305735274666086
ID_05Y50G2U,0.2961357831441791
ID_05Z7VCWV,0.26098713422325026
ID_065E9EW2,0.36484996948702275
ID_066QAA6X,0.24962518079508067
ID_06B3BZK8,0.2813537603278622
ID_06DM65ON,0.24554332673031382
ID_06FEY6EY,0.2482997647532609
ID_06FHVQBQ,0.2580182553952187
ID_06LCCJ2O,0.22210704382107127
ID_06MO51P9,0.2515065071287717
ID_06NK68P8,0.2735231993476991
ID_06NWW133,0.2656698998579801
ID_06RY5L83,0.2526426733371632
ID_06SLFDN5,0.2878653936350555
ID_06T5TY10,0.24330883088820582
ID_06X3AKC5,0.2513018775870024
ID_06ZUSM17,0.3274491766110915
ID_0710CF41,0.32542755879115165
ID_074XEC5R,0.32157546072577864
ID_079KI00O,0.23499974672549734
ID_07BQCTVN,0.2700481476652768
ID_07EST5P9,0.25032393848023027
ID_07HUUO5M,0.247183358959165
ID_07KHFXA3,0.2578626601533738
ID_07XUA8V0,0.22614327112105026
ID_07YPZZHI,0.2371462421931593
ID_0864TP0J,0.25689543148
ID_08C1TB9L,0.2928036871095084
ID_08EFAN3X,0.3340861796605702
ID_08IU245A,0.24963652144216358
ID_08UR2426,0.27535075112514795
ID_092SZVM6,0.3039238156701356
ID_0936ZWYG,0.272336298217619
ID_094AUZ3J,0.2616782289682986
ID_098E2ZAF,0.24722288953767188
ID_099FKA4O,0.27813144312630894
ID_09DLVQ4J,0.30188445490750204
ID_09ERHRIG,0.2719072416180285
ID_09G08N3E,0.2948100627026238
ID_09LLDVW9,0.2880529217565829
ID_09P3JDEZ,0.32616446311836395
ID_09QG9WI5,0.2575654546523178
ID_0A8IZ2LP,0.24002014076473527
ID_0ABPDT6A,0.26062169939116026
ID_0AHV2Y2G,0.28887960081531056
ID_0AT9OV7H,0.29688554070295026
ID_0AVZ2KIU,0.3093096950984295
ID_0AZCG17Y,0.2485024494069341
ID_0B1OPJTD,0.2699427337090895
ID_0B27XTV4,0.3691540779390345
ID_0BCZ8LY8,0.23161658218599374
ID_0BH9GHGY,0.2782868053722375
ID_0BJRSNJ3,0.24067377747649488
ID_0BQXPHEG,0.3440279662534456
ID_0BSJXFNE,0.2549046741167264
ID_0BTRCUJW,0.26060950330982113
ID_0BUUZTOT,0.2694216064087471
ID_0BV49252,0.25950239142577824
ID_0BX2YGDA,0.23627775123341807
ID_0C1LMFWK,0.2901153877918297
ID_0C2OZK05,0.2224732590447628
ID_0C9UCIL9,0.3243574038192418
ID_0CA2KNXZ,0.34346152513182093
ID_0CFQRXOM,0.24809524933274538
ID_0CJH6Y8P,0.2860473750693362
ID_0CKT19QJ,0.27096787055038807
ID_0COCPV0G,0.2546341548735847
ID_0CW18ZMQ,0.261728923395011
ID_0CY91R3L,0.2799229249064038
ID_0CYB6G4T,0.2561836150543259
ID_0D7OQTNH,0.27933134420470623
ID_0DABJQVD,0.27771999148068033
ID_0DET8QMD,0.25097247533082806
ID_0DF38W4G,0.2240157360925874
ID_0DH4ENC1,0.25672128343228184
ID_0DXAL0U5,0.2722311436811696
ID_0E3ZS2OM,0.26258900332097257
ID_0E5DKZEP,0.26766858567882135
ID_0E6DZJC3,0.2596294936301181
ID_0E766JX4,0.23912007098099225
ID_0EMKRSK9,0.3411575639451655
ID_0EUPG32K,0.29584105242093406
ID_0EVFJ63K,0.3172572914644954
ID_0EYD32L6,0.23685642618827804
ID_0F2GR7LL,0.26978036983761183
ID_0F3VR0Z4,0.2665962735238622
ID_0F7RL4EY,0.2531314698935944
ID_0FATNVU9,0.25727929216650247
ID_0FHJZESL,0.23869318748953638
ID_0FLHUTXF,0.24475922149604643
ID_0FP1N3PX,0.2520326940017501
ID_0FSABCCU,0.24040277553399841
ID_0FYADE5L,0.28075697383370873
ID_0G1Q7E45,0.2241568407791373
ID_0G25CCGO,0.32199534768666926
ID_0G3MSNSE,0.25919622558425764
ID_0GE6MD5Q,0.2969367863275375
ID_0GJJJKU9,0.2686108849194203
ID_0GXN91KQ,0.2944657359077759
ID_0HH3KFY3,0.2633441853310993
ID_0HKGKZN8,0.25234553574123
ID_0HLSGXR9,0.28075176960336223
ID_0HM7GSS2,0.25682051990463106
ID_0HTVWUJT,0.26585875123598585
ID_0HYO95OX,0.24872262014686325
ID_0I0LFOVH,0.27983549536886676
ID_0I1BCKM8,0.2832614181409294
ID_0I7QR01S,0.2879458742604144
ID_0I9D8372,0.24242205758375635
ID_0IESIMLB,0.25925589939183497
ID_0IHA04O7,0.25938046313151764
ID_0IIHB1G0,0.22486684332382384
ID_0IOI14U9,0.2704959323875747
ID_0IPR6SZQ,0.28285635760902084
ID_0IWIT8T7,0.24549094480567493
ID_0IYM742C,0.2860460018098977
ID_0J0QC3ET,0.22345525766611654
ID_0J3H15YB,0.2699279881398458
ID_0JBNIJWK,0.30377041150819417
ID_0JNNDGJ5,0.31922297982178327
ID_0JPU0RHG,0.2515016615618289
ID_0JQFLAIN,0.27933267448534926
ID_0JQGQSAB,0.259933949927292
ID_0JQHCBX1,0.23779240455759107
ID_0JSG88OA,0.2474766173984761
ID_0JST9XQT,0.22503439814607126
ID_0JV80JNI,0.29108861532784946
ID_0JWTHBXR,0.2556431927079618
ID_0K7LV1X4,0.2394687836226698
ID_0K8Z859Q,0.28017546894446427
ID_0KB0BQ8M,0.2819514145163514
ID_0KGIMEYB,0.2718471902851493
ID_0KHKM611,0.33367042062506747
ID_0KNGNBCE,0.23949868941036093
ID_0KNPXW9V,0.33878187219928696
ID_0KQMY6JQ,0.27343022650128596
ID_0KTMCEZF,0.24910712490255876
ID_0L1RSB5V,0.2610822394313691
ID_0L2CGSDW,0.29775583542746276
ID_0L7AEE9M,0.3395544674291961
ID_0L8TLVGL,0.2538841789945688
ID_0LCWI8XY,0.2671074150088065
ID_0LE46LA9,0.26497448440586496
ID_0LJALIQK,0.26977282018595583
ID_0LZ1WIMB,0.23888241287581566
ID_0M2B5GUV,0.2668437086240189
ID_0M4RDHVH,0.23952312787165475
ID_0M6FC7TZ,0.24101770989611296
ID_0M8UCVIC,0.24193264885667473
ID_0M9WUVVF,0.23882808071221326
ID_0MBA5BWM,0.24266769742244546
ID_0MDELPGM,0.3076318349097503
ID_0MDPCC4G,0.2657001735551866
ID_0MFUXAZF,0.2191161524943838
ID_0MGD25SE,0.24197728098566448
ID_0MLDWTBL,0.22200849232561887
ID_0MN5RGOG,0.27697681267463636
ID_0MNY5RNI,0.2527115981792238
ID_0MOXC2WO,0.25390108871489436
ID_0MS1HNSD,0.3006699543440822
ID_0N7L85EF,0.22938862606423988
ID_0N7LLXOA,0.28868016545360675
ID_0N8J2EXR,0.2947077150117677
ID_0NCC0GZT,0.23050037766139986
ID_0NF8X7IH,0.26462250870420245
ID_0NSRN1EW,0.31722400146081775
ID_0NT6U5NV,0.2706887749636312
ID_0NU4E4JF,0.27466090075655125
ID_0O0L0BYX,0.23882023986629966
ID_0OBJJ1J7,0.31201446622915424
ID_0OFM0H33,0.306775469593239
ID_0OJNY5AP,0.23072306493291883
ID_0OKEHOA5,0.30361766684089486
ID_0OOSQ61Q,0.28057555410524754
ID_0OWI6WGP,0.28881031334064
ID_0OYLS43G,0.2709335228620918
ID_0OZ9BRDM,0.23477210425306144
ID_0PCRKSD6,0.25016689375657514
ID_0PMCANEL,0.2993265386685944
ID_0PMG0TTX,0.2588190941406337
ID_0PP5Z8GJ,0.30035858851519187
ID_0PQ3608B,0.2630800844287567
ID_0PUAPO6X,0.24292781353888357
ID_0PUONSNS,0.2666408437778507
ID_0PV63LJI,0.22741808332379315
ID_0Q1LDHWW,0.28395695773326596
ID_0QBBENSV,0.2759343389069089
ID_0QCP6FLB,0.2914384028465985
ID_0QEIIR7C,0.25780060162122825
ID_0QGU2DLW,0.25804418084829905
ID_0QQIU0DJ,0.29984148742613415
ID_0QQJSZTS,0.2883229615169373
ID_0QUIA4ZN,0.252919931002601
ID_0QXEWPJN,0.2991859253957946
ID_0R806L1Y,0.2535114074155276
ID_0RB3DTD2,0.28255968975929313
ID_0RBENYV3,0.27000349617456176
ID_0RD93CD2,0.26341083854143543
ID_0RIDF7R1,0.3124256810926652
ID_0RMFV7HH,0.286527969465923
ID_0RR2WWVT,0.2887851543373451
ID_0RVJNOS0,0.279055487047848
ID_0RWR6RGB,0.23211420032487248
ID_0RYQHB6V,0.2805474214276379
ID_0S1LRF7A,0.24939647245687616
ID_0S1OQWAQ,0.2896915138664139
ID_0SDGGZ2U,0.26268887538177205
ID_0SL4WLYS,0.2877745249192474
ID_0T4CYU0O,0.24666328642581942
ID_0TM21J16,0.26222154292338673
ID_0TPZTI8Q,0.23511326921584944
ID_0TUNB8F1,0.2415097727803545
ID_0TVHD3LM,0.24033317620282152
ID_0TVXY1MI,0.31046525884327913
ID_0TY26F5C,0.24457880779602698
ID_0TYPMPTD,0.2695127326556638
ID_0TZLOA7S,0.29452145428590254
ID_0U2KHGNZ,0.27997490651137164
ID_0U96NQXH,0.27742150071819105
ID_0UDJGG26,0.2835147876305425
ID_0UJOYY2O,0.27223875123584185
ID_0UXFX77K,0.30378346051222194
ID_0VHDE88A,0.263529921930288
ID_0VK6ROKD,0.25740753105385256
ID_0VS03I1L,0.23821957108013853
ID_0VTQMU8H,0.2851408235428424
ID_0WA1YDRH,0.253985418843732
ID_0WEOOMTJ,0.2968507430491652
ID_0WFYCA88,0.27300388874996884
ID_0WQMBADW,0.28486713859875745
ID_0X0NLSLV,0.30899026303184485
ID_0X3PBTMA,0.2645630574623367
ID_0X67GIEQ,0.24421743640056484
ID_0X7JUFEX,0.2903989734163194
ID_0X8S6VV4,0.27917409716298114
ID_0XDG6X17,0.25769680608195206
ID_0XO60DCG,0.24509075070405545
ID_0XXHP1ZW,0.2558096113777685
ID_0Y5486P2,0.24550596150907272
ID_0Y8I6YQP,0.3155309396129084
ID_0YC0O3SP,0.32184577382884355
ID_0YI2NPHE,0.23178944327500745
ID_0YI505UR,0.3000914938511874
ID_0YJI7F60,0.267080032558328
ID_0YKMK4WR,0.22315192807822032
ID_0YNCO8U7,0.25729742722909127
ID_0YPU9L9M,0.25838625214892075
ID_0YRI2EFC,0.24684817780611631
ID_0YTXC55W,0.2810736926444056
ID_0YW3P6EW,0.29725290811624144
ID_0YYNW4UA,0.2556403872262872
ID_0Z4UGATZ,0.24427970796783352
ID_0ZJTUUY0,0.3122023854229167
ID_0ZKA5J1B,0.2222944153560412
ID_0ZVLCYDW,0.26775997682775643
ID_0ZVOBC9Q,0.24098612738303776
ID_0ZVW3BV3,0.23865978903446355
ID_0ZWJC9LT,0.2789384283015174
ID_0ZXVAR6Z,0.2533750685624492
ID_1064C28K,0.2691245777300829
ID_10EJY33O,0.2631030695585774
ID_10F83Q8V,0.236563930364808
ID_10HH6HOX,0.290137027345413
ID_10MYLU9P,0.2833431268051416
ID_10NN6VH9,0.28086093671111495
ID_10U7BN75,0.23918641874723606
ID_10WPA5GU,0.2582345781194425
ID_10XH3BFK,0.298202393489165
ID_1155FJRU,0.25662497762672853
ID_11AT9DD6,0.3154790796325208
ID_11F3QTQG,0.21186686747506012
ID_11FCPYGK,0.26114548995698317
ID_11HRJ6TA,0.251363824534588
ID_11MVQGAU,0.2528369283258523
ID_11RIOYX4,0.27643127844438065
ID_11S13PR8,0.2669128687937484
ID_11TFLYJJ,0.28914703247729057
ID_11VQOKMW,0.29312818368743254
ID_11XFUHWS,0.29032476286151976
ID_11XLPBAI,0.23585410680769958
ID_11Y08J10,0.24984935045519108
ID_12BDPX5Q,0.2962833474347456
ID_12IJ3038,0.26488579258513945
ID_12L4FO5C,0.25683113881370934
ID_12LBEG3A,0.26940480026984165
ID_12PC86WA,0.23244942945343944
ID_12ZMD6TD,0.2890595650754072
ID_131R8CHT,0.294672578280804
ID_134Q8DBJ,0.27955958001363557
ID_13644M50,0.2546378634131633
ID_13B8O7D0,0.261235716055562
ID_13FNYCIY,0.28830025848233376
ID_13I0JPJG,0.21971918755071312
ID_13KZKBAQ,0.26063515899158973
ID_13N4AWXO,0.29447443771481
ID_13R282XL,0.2786976399943897
ID_1416PGSE,0.2535934080617002
ID_1424TADM,0.3023371304136917
ID_144B4ZSJ,0.25970738952469546
ID_145VC5DZ,0.2557986237605243
ID_1463TVGG,0.2692869756562974
ID_149T34WB,0.2549544246554808
ID_14DULE7J,0.243122268836485
ID_14FH8DZV,0.2472554542206355
ID_14GOLS9N,0.23721473431270282
ID_14LHQXKT,0.2460192678667866
ID_14MLEBUP,0.2756507089088707
ID_14OWJFT6,0.22544432402049566
ID_14UES1PM,0.2770526388359577
ID_14XN5304,0.23396337127781147
ID_154GJAHC,0.2694320415356068
ID_1598B2QD,0.23076440268554088
ID_15DREA4V,0.29479449168317073
ID_15E6TXXF,0.23504538032712427
ID_15J3VVGJ,0.24243821175764313
ID_15J5LNMH,0.3360264680961318
ID_15PVJATG,0.2545327952185976
ID_15RZQI4K,0.27365604551794726
ID_15TOGPAG,0.228079421576631
ID_15WR8978,0.2797044075161012
ID_15WVAN7H,0.2564321282760248
ID_160GTH5N,0.26182550811000427
ID_16KPCGWI,0.26896805978285016
ID_16O3ZVZS,0.2348656814017671
ID_16VYH2BJ,0.24280177068195727
ID_16WQUS2Q,0.23565775075678702
ID_16Y2U4X6,0.2536397178195413
ID_16Z2NFVO,0.26929408800358706
ID_173BBYRA,0.25722852723099765
ID_1773A4KJ,0.257899562413348
ID_178DDIYD,0.31150404225808115
ID_17MXSAVD,0.2647916343112962
ID_17OX8SP4,0.26990148247369955
ID_17S8Z9DI,0.22981046012306855
ID_17W2R6ST,0.2285662886882558
ID_17YDXBX8,0.2689820731172634
ID_180Q3GRP,0.24478750806394184
ID_188Q8J1H,0.26293868195902104
ID_18FR9JUO,0.25398406360093134
ID_18JGXYS4,0.2658989223813164
ID_18X2POYE,0.23343350917819933
ID_18XWQJRG,0.2708361287159434
ID_19277QXI,0.2591959219140084
ID_192EXKJH,0.2759582782293966
ID_192Z74DY,0.2641889670746576
ID_194VLZQM,0.29932680020082936
ID_1994AMBD,0.2658348246565069
ID_19GHRN9W,0.25179301444316293
ID_19IBU0Y5,0.2954080669117706
ID_19L7MP6M,0.2448113268500593
